genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000021062	Rab15	104886	RAB15, member RAS oncogene family	-1.00343891090156	-1.00361613052651	4.94507498777708	9.65821622835206e-09	7.96352407145101e-05	-2.00477302919783
ENSMUSG00000032802	Srxn1	76650	sulfiredoxin 1 homolog (S. cerevisiae)	-0.808054621634879	-0.808096204564767	6.58490207089338	1.1227300255817e-08	7.96352407145101e-05	-1.75084894673188
ENSMUSG00000029552	Tes	21753	testis derived transcript	-1.28996176727388	-1.29070087173514	3.02859452887047	4.24139284495332e-08	0.000200561329661693	-2.44521575409187
ENSMUSG00000063632	Sox11	20666	SRY (sex determining region Y)-box 11	-1.99926679241505	-2.003612443311	1.53363957552201	2.65337583662792e-07	0.000760328294642658	-3.9979676334081
ENSMUSG00000051648	Kctd19	279499	potassium channel tetramerisation domain containing 19	2.81631963265429	2.84353790306478	0.163146694376384	2.67985441506647e-07	0.000760328294642658	7.04363246984143
ENSMUSG00000037447	Arid5a	214855	AT rich interactive domain 5A (MRF1-like)	-1.06117484493599	-1.06160721012343	3.48336261619576	1.03716215985481e-06	0.00245219706661671	-2.08663005726546
ENSMUSG00000000555	Itga5	16402	integrin alpha 5 (fibronectin receptor alpha)	-1.43533224616975	-1.43748158983467	1.83429455484299	2.47714076109138e-06	0.00502010269097747	-2.7044444157129
ENSMUSG00000031492	Chrnb3	108043	cholinergic receptor, nicotinic, beta polypeptide 3	0.813389641138626	0.813453763195811	6.28038829303672	4.63443617857625e-06	0.00821801395366034	1.75733549119907
ENSMUSG00000096257	Ccer2	100504112	coiled-coil glutamate-rich protein 2	2.76659951694254	2.80308027372101	-0.825669131477116	7.71419672138449e-06	0.01215928829884	6.80502054299087
ENSMUSG00000026628	Atf3	11910	activating transcription factor 3	-1.31692297296118	-1.31742754851608	4.08502126807864	1.30770312076687e-05	0.0185510764711988	-2.49134181217095
ENSMUSG00000039954	Stk32a	269019	serine/threonine kinase 32A	0.857990476958674	0.85839429165322	3.69514423335027	1.43881128973817e-05	0.0185554335965688	1.81251191234104
ENSMUSG00000027500	Stmn2	20257	stathmin-like 2	-0.644764262751678	-0.644824392198402	5.96207388046015	2.50131721677073e-05	0.0295697383642579	-1.56348379118005
ENSMUSG00000031491	Chrna6	11440	cholinergic receptor, nicotinic, alpha polypeptide 6	0.745266271261766	0.74533863443735	6.25066827978203	4.55895404785426e-05	0.0467933789578037	1.67628362436634
ENSMUSG00000032515	Csrnp1	215418	cysteine-serine-rich nuclear protein 1	-1.23377976216934	-1.23515775637595	2.22824341232528	4.88939799533394e-05	0.0467933789578037	-2.35182345032021
ENSMUSG00000087006	Gm13889	620695	predicted gene 13889	-0.823720478428811	-0.82393852890492	4.69059464641438	4.94784071878652e-05	0.0467933789578037	-1.76996456602851
ENSMUSG00000024256	Adcyap1	11516	adenylate cyclase activating polypeptide 1	-1.26823391736047	-1.26921385325104	2.71835204890032	5.66591636310126e-05	0.0502354309543466	-2.40866526976461
ENSMUSG00000041548	Hspb8	80888	heat shock protein 8	-1.06676487940607	-1.06750141731748	2.97793866473743	7.8846235828508e-05	0.0657948647919538	-2.09473084144007
ENSMUSG00000022454	Nell2	54003	NEL-like 2	0.635801617131241	0.635898665738162	5.25783582970821	0.000108170087788873	0.0852500480762753	1.55380086201086
ENSMUSG00000007041	Clic1	114584	chloride intracellular channel 1	-0.8217522840144	-0.822031274993877	3.95567075541166	0.000180650798331106	0.134879590796057	-1.76755154104207
ENSMUSG00000022044	Stmn4	56471	stathmin-like 4	-0.753961811970927	-0.754074855708274	4.93451292920974	0.000225437303519396	0.159902679386308	-1.68641758056308
ENSMUSG00000049511	Htr1b	15551	5-hydroxytryptamine (serotonin) receptor 1B	0.866071379609009	0.866856291873886	3.44041565855866	0.000257835291524955	0.169157750949841	1.82269273963696
ENSMUSG00000059854	Hydin	244653	HYDIN, axonemal central pair apparatus protein	2.00948226006364	2.02313154351797	0.196864347364013	0.000262334027978042	0.169157750949841	4.02637699510178
ENSMUSG00000023067	Cdkn1a	12575	cyclin-dependent kinase inhibitor 1A (P21)	-1.55635090569731	-1.55835380488113	2.92762280098733	0.00027498603250813	0.169606602485232	-2.94108994502004
ENSMUSG00000018774	Cd68	12514	CD68 antigen	-1.5644204993033	-1.56943133881268	1.22113212453172	0.000350183158602612	0.199274100984757	-2.95758677855781
ENSMUSG00000049723	Mmp12	17381	matrix metallopeptidase 12	-1.09996142469952	-1.10002347703493	3.96413425424881	0.000351180919541725	0.199274100984757	-2.14348961090783
ENSMUSG00000046607	Hrk	12123	harakiri, BCL2 interacting protein (contains only BH3 domain)	-1.3413096063045	-1.33931844398807	2.47960654052226	0.000435779481077412	0.237767989175545	-2.53381221213998
ENSMUSG00000006235	Epor	13857	erythropoietin receptor	-1.768745464153	-1.78258890241034	-0.319497515204678	0.000489974295976249	0.257436124545151	-3.40757512603957
ENSMUSG00000023905	Tnfrsf12a	27279	tumor necrosis factor receptor superfamily, member 12a	-0.987607442716419	-0.988462272952036	3.37128347318976	0.000519524495545562	0.263213374778905	-1.9828938427011
ENSMUSG00000039114	Nrn1	68404	neuritin 1	-0.627041702245288	-0.627134440867822	5.3419389618188	0.0007041676623391	0.344459395101464	-1.54439490749903
ENSMUSG00000027313	Chac1	69065	ChaC, cation transport regulator 1	-1.84136368066744	-1.84598240510854	2.77581593237631	0.000755011743427658	0.357019886408825	-3.58348590679692
ENSMUSG00000020014	Cfap54	380654	cilia and flagella associated protein 54	0.761490170326715	0.762130225120248	2.63819196051412	0.000814291244079817	0.364326848855418	1.69524074735797
ENSMUSG00000068373	D430041D05Rik	241589	RIKEN cDNA D430041D05 gene	0.766779508590426	0.767137407572194	3.56943239910856	0.000821828504396825	0.364326848855418	1.70146739877564
ENSMUSG00000074968	Ano3	228432	anoctamin 3	0.732736111433313	0.733139638261922	3.7705742764536	0.000935791387339337	0.38578935781668	1.66178773178305
ENSMUSG00000044499	Hs3st5	319415	heparan sulfate (glucosamine) 3-O-sulfotransferase 5	-0.623171079485247	-0.623405221347105	3.66276002395231	0.000945107305353498	0.38578935781668	-1.5402569863421
ENSMUSG00000031937	Vstm5	69137	V-set and transmembrane domain containing 5	-0.795560388483414	-0.796602571137425	2.07826147190664	0.000960916901076479	0.38578935781668	-1.73575146426406
ENSMUSG00000031688	Pou4f2	18997	POU domain, class 4, transcription factor 2	0.83056861215793	0.831319463447117	2.95869540909239	0.000998563221359308	0.38578935781668	1.7783861429586
ENSMUSG00000032452	Clstn2	64085	calsyntenin 2	0.703835451686035	0.703999585000902	4.66133758106362	0.0010062178372492	0.38578935781668	1.62882933746096
ENSMUSG00000048349	Pou4f1	18996	POU domain, class 4, transcription factor 1	0.664341591278616	0.664575262694693	4.17917407905119	0.00113173861490543	0.422495894501274	1.58484482594326
ENSMUSG00000031298	Adgrg2	237175	adhesion G protein-coupled receptor G2	-1.40983889777262	-1.41335444895912	1.12776785097487	0.00134064438466553	0.487650801047826	-2.65707490256903
ENSMUSG00000046999	1110032F04Rik	68725	RIKEN cDNA 1110032F04 gene	1.79812680135818	1.8176813872719	0.299185147175695	0.00139343724527487	0.494182519036733	3.47768388753378
ENSMUSG00000026247	Ecel1	13599	endothelin converting enzyme-like 1	-2.08819111220081	-2.08426601228346	3.95528212362007	0.00151857313584269	0.525426305001572	-4.25214593715087
ENSMUSG00000002900	Lamb1	16777	laminin B1	0.637681817958612	0.637932324954288	3.80385913284054	0.00156780660704204	0.52954534589282	1.55582718227552
ENSMUSG00000047986	Palm3	74337	paralemmin 3	-1.14715022568371	-1.1507411233646	0.79161308238942	0.00163187985596826	0.538368549692226	-2.21475977659553
ENSMUSG00000072974	Gm4787	214321	predicted gene 4787	1.65878190172449	1.66548667356479	0.589622683189946	0.0016919035597507	0.545485088605078	3.15749817844411
ENSMUSG00000062438	Adam1b	280667	a disintegrin and metallopeptidase domain 1b	2.06942643627856	2.07799596360317	0.135673799774026	0.00177500483277869	0.559560412395522	4.19719774770367
ENSMUSG00000030272	Camk1	52163	calcium/calmodulin-dependent protein kinase I	-0.593029091527626	-0.59319858828085	4.23227052296095	0.00201947775014373	0.610478057242222	-1.50841049304059
