genes	Symbol	Entrezid	Genename	logFC	unshrunk.logFC	logCPM	PValue	FDR	FC
ENSMUSG00000020396	Nefh	380684	neurofilament, heavy polypeptide	-6.13195875793232	-6.13248573073933	6.17039877846345	7.80509866721073e-34	1.10723129693051e-29	-70.1299482315841
ENSMUSG00000030337	Vamp1	22317	vesicle-associated membrane protein 1	-3.77086128299257	-3.77116263917407	6.11915766308522	4.39863518281045e-29	3.11995193516745e-25	-13.6503050120843
ENSMUSG00000014846	Tppp3	67971	tubulin polymerization-promoting protein family member 3	-6.41103325084291	-6.41211392126048	5.2477461561654	1.20252196103102e-28	5.68632551306202e-25	-85.096816189303
ENSMUSG00000046480	Scn4b	399548	sodium channel, type IV, beta	-11.9366703559923	-11.9582353675749	2.49607984691837	1.90505836834461e-27	6.75628950333415e-24	-3920.08808239016
ENSMUSG00000028926	Cdk14	18647	cyclin-dependent kinase 14	-3.2591265196122	-3.25926031277924	7.04529260497072	1.43092404363883e-26	4.05981769661208e-23	-9.57403128009966
ENSMUSG00000046275	Tusc5	237858	tumor suppressor candidate 5	-5.80649815671297	-5.8078904247749	4.69968378451933	5.73855613696051e-26	1.33735795502427e-22	-55.9667534618961
ENSMUSG00000049511	Htr1b	15551	5-hydroxytryptamine (serotonin) receptor 1B	-6.76858602148286	-6.77285495148526	3.44041565855866	6.59911580795849e-26	1.33735795502427e-22	-109.030353633928
ENSMUSG00000046607	Hrk	12123	harakiri, BCL2 interacting protein (contains only BH3 domain)	11.3452752582179	11.3687807328987	2.47960654052226	9.46969058824368e-26	1.67921288356031e-22	2601.76556733749
ENSMUSG00000023905	Tnfrsf12a	27279	tumor necrosis factor receptor superfamily, member 12a	8.23883578771554	8.24484691420234	3.37128347318976	1.87220149168611e-25	2.95100559567324e-22	302.090245033945
ENSMUSG00000026247	Ecel1	13599	endothelin converting enzyme-like 1	18.8229820663241	18.8612950631069	3.95528212362007	3.38290374437489e-25	4.77620020641257e-22	463748.1710196
ENSMUSG00000062380	Tubb3	22152	tubulin, beta 3 class III	-3.78560664126827	-3.78591292807733	6.13127311916119	3.70352476177486e-25	4.77620020641257e-22	-13.7905361421638
ENSMUSG00000087006	Gm13889	620695	predicted gene 13889	5.10347914775573	5.10466508133612	4.69059464641438	7.03688109433204e-25	8.3187662670162e-22	34.3795593323147
ENSMUSG00000063632	Sox11	20666	SRY (sex determining region Y)-box 11	10.259751040039	10.2942307955855	1.53363957552201	1.07892479109039e-24	1.17735592972372e-21	1226.00660834646
ENSMUSG00000031491	Chrna6	11440	cholinergic receptor, nicotinic, alpha polypeptide 6	-4.41733982429727	-4.41768518022472	6.25066827978203	1.58485070347583e-24	1.60590657710772e-21	-21.3674053150221
ENSMUSG00000005716	Pvalb	19293	parvalbumin	-6.80949595355604	-6.81475724191991	3.10539858627754	1.79414057640633e-24	1.69677854779335e-21	-112.166336989695
ENSMUSG00000037428	Vgf	381677	VGF nerve growth factor inducible	4.92579828075097	4.92628759249415	5.86032549841425	2.89607366067674e-24	2.56773130939752e-21	30.3957619851153
ENSMUSG00000032802	Srxn1	76650	sulfiredoxin 1 homolog (S. cerevisiae)	2.81199178230777	2.8121447996601	6.58490207089338	9.75661394725464e-24	8.14160737975026e-21	7.02253437991343
ENSMUSG00000037242	Clic4	29876	chloride intracellular channel 4 (mitochondrial)	3.11052464899519	3.11089135876107	5.50970185908517	4.82651981130804e-23	3.80383389128977e-20	8.63696623125366
ENSMUSG00000054459	Vsnl1	26950	visinin-like 1	-3.34068578216691	-3.34089259243007	6.47298649172871	7.81390546010942e-23	5.83410857142696e-20	-10.1308672946382
ENSMUSG00000029304	Spp1	20750	secreted phosphoprotein 1	5.26455419201341	5.26572978823102	4.70847347458863	1.07132174557253e-22	7.30105594830767e-20	38.4404732376393
ENSMUSG00000050359	Sprr1a	20753	small proline-rich protein 1A	34.5189682352647	144269512.345776	2.43541055523685	1.08079920283703e-22	7.30105594830767e-20	24617551672.8223
ENSMUSG00000022594	Lynx1	23936	Ly6/neurotoxin 1	-2.55535645299078	-2.55542808834843	7.57933467527661	1.30659431434892e-22	8.42515770152446e-20	-5.87812668825044
ENSMUSG00000032387	Rbpms2	71973	RNA binding protein with multiple splicing 2	-5.07859470018803	-5.08035015873861	4.11158828376662	1.93665537101279e-22	1.18289083178333e-19	-33.7916455088506
ENSMUSG00000033595	Lgi3	213469	leucine-rich repeat LGI family, member 3	-4.53821511330622	-4.54004865173274	3.84456696338985	2.00122514893556e-22	1.18289083178333e-19	-23.2347966487692
ENSMUSG00000048899	Rimkla	194237	ribosomal modification protein rimK-like family member A	-2.8519235999123	-2.85221779018119	5.71091313154091	6.92375814113427e-22	3.92881731960523e-19	-7.21962348354607
ENSMUSG00000049723	Mmp12	17381	matrix metallopeptidase 12	7.50542728251923	7.508884955263	3.96413425424881	8.74023992336177e-22	4.76880936741577e-19	181.701596127725
ENSMUSG00000036578	Fxyd7	57780	FXYD domain-containing ion transport regulator 7	-7.5557704315445	-7.5681193613668	2.13817771101372	9.88647792479573e-22	5.19442873485749e-19	-188.154036715723
ENSMUSG00000029674	Limk1	16885	LIM-domain containing, protein kinase	-2.67646556064173	-2.67695159405581	4.87694950726609	2.13106976055546e-21	1.07969127225856e-18	-6.39287799357224
ENSMUSG00000029088	Kcnip4	80334	Kv channel interacting protein 4	-2.82951481250441	-2.82988995180966	5.34269583098074	2.80346161349343e-21	1.37137608444889e-18	-7.10835046394259
ENSMUSG00000022044	Stmn4	56471	stathmin-like 4	4.09616934263068	4.09692082163788	4.93451292920974	4.21063189316643e-21	1.99106746788196e-18	17.1029032695193
ENSMUSG00000026628	Atf3	11910	activating transcription factor 3	6.74350931497121	6.74620112251205	4.08502126807864	4.60042670202355e-21	2.10521461919052e-18	107.151580134747
ENSMUSG00000035547	Capn5	12337	calpain 5	-3.25574865302195	-3.25672424776346	4.19165304090945	6.26699937285759e-21	2.77823915947993e-18	-9.55164126039817
ENSMUSG00000033615	Cplx1	12889	complexin 1	-3.15898072786381	-3.15913815533702	6.75908398439262	7.41268676896762e-21	3.13953079859967e-18	-8.9319843778036
ENSMUSG00000074968	Ano3	228432	anoctamin 3	-4.49908372556034	-4.50103503376842	3.7705742764536	7.52460504387344e-21	3.13953079859967e-18	-22.6130505929
